"county","tract","bg","cntyname","LandSQMI","afact"
"County code","Tract","Block group","County name","Land area (sq. mi.)","_us_ to bg allocation factor"
"53011","0413.33","2","Clark WA",0.2071,0 
"53011","0414.00","1","Clark WA",0.17,0 
"53011","0414.00","2","Clark WA",0.6732,0 
"53011","0414.00","3","Clark WA",2.4955,0 
"53011","0415.00","1","Clark WA",0.4674,0 
"53011","0415.00","2","Clark WA",0.5686,0 
"53011","0415.00","3","Clark WA",0.3541,0 
"53011","0416.00","1","Clark WA",0.3458,0 
"53011","0416.00","2","Clark WA",0.1672,0 
"53011","0416.00","3","Clark WA",0.5583,0 
"53011","0417.00","1","Clark WA",0.2536,0 
"53011","0417.00","2","Clark WA",0.184,0 
"53011","0418.00","1","Clark WA",0.23,0 
"53011","0418.00","2","Clark WA",0.1632,0 
"53011","0418.00","3","Clark WA",0.186,0 
"53011","0419.00","1","Clark WA",0.2652,0 
"53011","0419.00","2","Clark WA",0.1889,0 
"53011","0420.00","1","Clark WA",0.1246,0 
"53011","0420.00","2","Clark WA",0.145,0 
"53011","0421.00","1","Clark WA",0.1383,0 
"53011","0421.00","2","Clark WA",0.37,0 
"53011","0423.00","1","Clark WA",0.2137,0 
"53011","0423.00","2","Clark WA",0.251,0 
"53011","0424.00","1","Clark WA",0.1954,0 
"53011","0424.00","2","Clark WA",0.1989,0 
"53011","0425.00","1","Clark WA",0.1162,0 
"53011","0425.00","2","Clark WA",0.2457,0 
"53011","0426.00","1","Clark WA",0.7193,0 
"53011","0426.00","2","Clark WA",0.3619,0 
"53011","0426.00","3","Clark WA",1.7756,0 
"53011","0427.00","1","Clark WA",0.1398,0 
"53011","0427.00","2","Clark WA",0.1919,0 
"53011","0427.00","3","Clark WA",0.0939,0 
"53011","0428.00","1","Clark WA",0.6618,0 
"53011","0428.00","2","Clark WA",0.2861,0 
"53011","0429.00","1","Clark WA",0.2086,0 
"53011","0429.00","2","Clark WA",0.4146,0 
"53011","0430.00","1","Clark WA",0.3236,0 
"53011","0430.00","2","Clark WA",0.1844,0 
"53011","0431.00","1","Clark WA",0.2186,0 
"53011","0431.00","2","Clark WA",0.2791,0 
"53011","0431.00","3","Clark WA",0.4792,0 
"53011","0431.00","4","Clark WA",0.1856,0 
"53013","9602.00","1","Columbia WA",504.5834,0.0076 
"53013","9602.00","2","Columbia WA",4.9633,0.0001 
"53013","9602.00","3","Columbia WA",22.3279,0.0003 
"53013","9602.00","4","Columbia WA",8.0987,0.0001 
"53013","9602.00","5","Columbia WA",328.6559,0.0049 
"53015","0003.00","1","Cowlitz WA",9.2352,0.0001 
"53015","0004.00","1","Cowlitz WA",0.2203,0 
"53015","0004.00","2","Cowlitz WA",0.2041,0 
"53015","0004.00","3","Cowlitz WA",0.1005,0 
"53015","0004.00","4","Cowlitz WA",0.1609,0 
"53015","0004.00","5","Cowlitz WA",0.1591,0 
"53015","0005.01","1","Cowlitz WA",0.1541,0 
"53015","0005.01","2","Cowlitz WA",0.146,0 
"53015","0005.01","3","Cowlitz WA",0.129,0 
"53015","0005.02","1","Cowlitz WA",0.2754,0 
"53015","0005.02","2","Cowlitz WA",0.1363,0 
"53015","0005.02","3","Cowlitz WA",0.1561,0 
"53015","0006.01","1","Cowlitz WA",0.0686,0 
"53015","0006.01","2","Cowlitz WA",0.1418,0 
"53015","0006.01","3","Cowlitz WA",0.1504,0 
"53015","0006.01","4","Cowlitz WA",0.113,0 
"53015","0006.02","1","Cowlitz WA",0.455,0 
"53015","0006.02","2","Cowlitz WA",0.1757,0 
"53015","0006.02","3","Cowlitz WA",0.2621,0 
"53015","0007.02","1","Cowlitz WA",0.8262,0 
"53015","0007.02","2","Cowlitz WA",0.3239,0 
"53015","0007.03","1","Cowlitz WA",1.9166,0 
"53015","0007.04","1","Cowlitz WA",0.9053,0 
"53015","0007.04","2","Cowlitz WA",0.6998,0 
"53015","0007.04","3","Cowlitz WA",0.4298,0 
"53015","0007.04","4","Cowlitz WA",0.5231,0 
"53015","0008.00","1","Cowlitz WA",1.9184,0 
"53015","0008.00","2","Cowlitz WA",0.7196,0 
"53015","0008.00","3","Cowlitz WA",1.1857,0 
"53015","0008.00","4","Cowlitz WA",0.5478,0 
"53015","0008.00","5","Cowlitz WA",0.838,0 
"53015","0008.00","6","Cowlitz WA",0.9722,0 
"53015","0009.00","1","Cowlitz WA",2.0982,0 
"53015","0009.00","2","Cowlitz WA",0.7846,0 
"53015","0009.00","3","Cowlitz WA",1.1632,0 
"53015","0009.00","4","Cowlitz WA",1.2103,0 
"53015","0010.00","1","Cowlitz WA",0.1791,0 
"53015","0010.00","2","Cowlitz WA",0.1237,0 
"53015","0011.00","1","Cowlitz WA",0.163,0 
"53015","0011.00","2","Cowlitz WA",0.1202,0 
"53015","0011.00","3","Cowlitz WA",0.2514,0 
"53015","0011.00","4","Cowlitz WA",0.0853,0 
"53015","0011.00","5","Cowlitz WA",0.1163,0 
"53015","0011.00","6","Cowlitz WA",0.1899,0 
"53015","0011.00","7","Cowlitz WA",1.6016,0 
"53015","0012.00","1","Cowlitz WA",0.6416,0 
"53015","0012.00","2","Cowlitz WA",1.5492,0 
"53015","0012.00","3","Cowlitz WA",5.3088,0.0001 
"53015","0012.00","4","Cowlitz WA",0.2471,0 
"53015","0013.00","1","Cowlitz WA",2.8453,0 
"53015","0013.00","2","Cowlitz WA",0.7339,0 
"53015","0013.00","3","Cowlitz WA",0.0801,0 
"53015","0013.00","4","Cowlitz WA",0.1537,0 
"53015","0015.01","1","Cowlitz WA",104.3714,0.0016 
"53015","0015.01","2","Cowlitz WA",52.2213,0.0008 
"53015","0015.02","1","Cowlitz WA",9.74,0.0001 
"53015","0015.02","2","Cowlitz WA",4.7932,0.0001 
"53015","0015.02","3","Cowlitz WA",10.5864,0.0002 
"53015","0015.02","4","Cowlitz WA",2.0752,0 
"53015","0015.02","5","Cowlitz WA",0.6023,0 
"53015","0016.00","1","Cowlitz WA",19.8802,0.0003 
"53015","0016.00","2","Cowlitz WA",6.3803,0.0001 
"53015","0016.00","3","Cowlitz WA",4.6568,0.0001 
"53015","0016.00","4","Cowlitz WA",2.9106,0 
"53015","0016.00","5","Cowlitz WA",7.3424,0.0001 
"53015","0017.00","1","Cowlitz WA",3.3489,0.0001 
"53015","0017.00","2","Cowlitz WA",23.5262,0.0004 
"53015","0017.00","3","Cowlitz WA",40.9135,0.0006 
"53015","0017.00","4","Cowlitz WA",73.5944,0.0011 
"53015","0017.00","5","Cowlitz WA",10.439,0.0002 
"53015","0018.00","1","Cowlitz WA",11.8129,0.0002 
"53015","0018.00","2","Cowlitz WA",432.1239,0.0065 
"53015","0019.00","1","Cowlitz WA",9.8995,0.0001 
"53015","0019.00","2","Cowlitz WA",55.5365,0.0008 
"53015","0019.00","3","Cowlitz WA",14.2655,0.0002 
"53015","0019.00","4","Cowlitz WA",33.1619,0.0005 
"53015","0020.01","1","Cowlitz WA",66.9739,0.001 
"53015","0020.01","2","Cowlitz WA",7.8539,0.0001 
"53015","0020.01","3","Cowlitz WA",3.8968,0.0001 
"53015","0020.01","4","Cowlitz WA",9.1397,0.0001 
"53015","0020.02","1","Cowlitz WA",13.3294,0.0002 
"53015","0020.02","2","Cowlitz WA",0.3315,0 
"53015","0020.02","3","Cowlitz WA",1.9916,0 
"53015","0020.02","4","Cowlitz WA",38.8816,0.0006 
"53015","0020.02","5","Cowlitz WA",18.2926,0.0003 
"53015","0021.00","1","Cowlitz WA",0.1623,0 
"53015","0021.00","2","Cowlitz WA",0.5181,0 
"53015","0021.00","3","Cowlitz WA",0.6076,0 
"53015","0021.00","4","Cowlitz WA",0.0675,0 
"53017","9501.00","1","Douglas WA",619.9082,0.0093 
"53017","9501.00","2","Douglas WA",130.4353,0.002 
"53017","9501.00","3","Douglas WA",0.5964,0 
"53017","9501.00","4","Douglas WA",0.6833,0 
"53017","9501.00","5","Douglas WA",46.8619,0.0007 
"53017","9501.00","6","Douglas WA",33.7826,0.0005 
"53017","9502.00","1","Douglas WA",904.3958,0.0136 
"53017","9502.00","2","Douglas WA",1.1389,0 
"53017","9503.00","1","Douglas WA",24.8964,0.0004 
"53017","9503.00","2","Douglas WA",0.9048,0 
"53017","9503.00","3","Douglas WA",7.2457,0.0001 
"53017","9503.00","4","Douglas WA",5.5238,0.0001 
"53017","9503.00","5","Douglas WA",32.3758,0.0005 
"53017","9504.00","1","Douglas WA",1.2715,0 
"53017","9504.00","2","Douglas WA",2.308,0 
"53017","9504.00","3","Douglas WA",0.5483,0 
"53017","9505.00","1","Douglas WA",0.3365,0 
"53017","9505.00","2","Douglas WA",0.2483,0 
"53017","9505.00","3","Douglas WA",0.3223,0 
"53017","9506.00","1","Douglas WA",1.4794,0 
"53017","9506.00","2","Douglas WA",0.2726,0 
"53017","9506.00","3","Douglas WA",0.2655,0 
"53017","9506.00","4","Douglas WA",0.276,0 
"53017","9507.00","1","Douglas WA",0.3085,0 
"53017","9507.00","2","Douglas WA",0.413,0 
"53017","9507.00","3","Douglas WA",0.2966,0 
"53017","9508.00","1","Douglas WA",0.2332,0 
"53017","9508.00","2","Douglas WA",0.4416,0 
"53017","9508.00","3","Douglas WA",1.4938,0 
"53019","9400.00","1","Ferry WA",1084.3319,0.0163 
"53019","9701.00","1","Ferry WA",469.892,0.0071 
"53019","9701.00","2","Ferry WA",147.5729,0.0022 
"53019","9701.00","3","Ferry WA",156.6159,0.0024 
"53019","9702.00","1","Ferry WA",202.9191,0.0031 
"53019","9702.00","2","Ferry WA",28.3743,0.0004 
"53019","9702.00","3","Ferry WA",113.4526,0.0017 
"53021","0201.00","1","Franklin WA",9.2135,0.0001 
"53021","0201.00","2","Franklin WA",0.5449,0 
"53021","0201.00","3","Franklin WA",0.9139,0 
"53021","0201.00","4","Franklin WA",0.9503,0 
"53021","0201.00","5","Franklin WA",3.2604,0 
"53021","0202.00","1","Franklin WA",0.4031,0 
"53021","0202.00","2","Franklin WA",0.3002,0 
"53021","0202.00","3","Franklin WA",0.2529,0 
"53021","0203.00","1","Franklin WA",0.2429,0 
"53021","0203.00","2","Franklin WA",0.8498,0 
"53021","0203.00","3","Franklin WA",0.3093,0 
"53021","0204.00","1","Franklin WA",0.5819,0 
"53021","0204.00","2","Franklin WA",0.2466,0 
"53021","0204.00","3","Franklin WA",0.4572,0 
"53021","0204.00","4","Franklin WA",0.0931,0 
"53021","0204.00","5","Franklin WA",0.1384,0 
"53021","0204.00","6","Franklin WA",0.1972,0 
"53021","0205.01","1","Franklin WA",1.4949,0 
"53021","0205.01","2","Franklin WA",0.6113,0 
"53021","0205.01","3","Franklin WA",0.6876,0 
"53021","0205.01","4","Franklin WA",0.7971,0 
"53021","0205.02","1","Franklin WA",0.7269,0 
"53021","0205.02","2","Franklin WA",1.0381,0 
"53021","0205.02","3","Franklin WA",0.3766,0 
"53021","0205.02","4","Franklin WA",0.3607,0 
"53021","0205.02","5","Franklin WA",0.5025,0 
"53021","0205.02","6","Franklin WA",0.4472,0 
"53021","0205.02","7","Franklin WA",0.8037,0 
"53021","0206.01","1","Franklin WA",75.3796,0.0011 
"53021","0206.01","2","Franklin WA",98.7942,0.0015 
"53021","0206.01","3","Franklin WA",30.801,0.0005 
"53021","0206.01","4","Franklin WA",1.4702,0 
"53021","0206.03","1","Franklin WA",1.0438,0 
"53021","0206.03","2","Franklin WA",0.1254,0 
"53021","0206.05","1","Franklin WA",1.1261,0 
"53021","0206.05","2","Franklin WA",0.9572,0 
"53021","0206.05","3","Franklin WA",0.6749,0 
"53021","0206.06","1","Franklin WA",0.3035,0 
"53021","0206.06","2","Franklin WA",0.5017,0 
"53021","0206.06","3","Franklin WA",2.4012,0 
"53021","0206.06","4","Franklin WA",0.4896,0 
"53021","0207.00","1","Franklin WA",266.1368,0.004 
"53021","0207.00","2","Franklin WA",277.6866,0.0042 
"53021","0208.00","1","Franklin WA",1.6485,0 
"53021","0208.00","2","Franklin WA",2.3898,0 
"53021","0208.00","3","Franklin WA",219.2384,0.0033 
"53021","0208.00","4","Franklin WA",106.8569,0.0016 
"53021","0208.00","5","Franklin WA",124.5649,0.0019 
"53021","9801.00","1","Franklin WA",2.7787,0 
"53023","9703.00","1","Garfield WA",6.8842,0.0001 
"53023","9703.00","2","Garfield WA",684.7629,0.0103 
"53023","9703.00","3","Garfield WA",19.0393,0.0003 
"53025","0101.00","1","Grant WA",481.9926,0.0073 
"53025","0101.00","2","Grant WA",37.2697,0.0006 
"53025","0101.00","3","Grant WA",3.0758,0 
"53025","0101.00","4","Grant WA",3.1189,0 
"53025","0102.00","1","Grant WA",322.4874,0.0049 
"53025","0102.00","2","Grant WA",101.9989,0.0015 
"53025","0103.00","1","Grant WA",55.6306,0.0008 
"53025","0103.00","2","Grant WA",2.9073,0 
"53025","0104.00","1","Grant WA",14.7334,0.0002 
"53025","0104.00","2","Grant WA",15.1169,0.0002 
"53025","0104.00","3","Grant WA",1.3322,0 
"53025","0104.00","4","Grant WA",0.294,0 
"53025","0104.00","5","Grant WA",0.3428,0 
"53025","0105.00","1","Grant WA",195.3938,0.0029 
"53025","0105.00","2","Grant WA",81.2258,0.0012 
"53025","0106.00","1","Grant WA",2.132,0 
"53025","0106.00","2","Grant WA",0.8114,0 
"53025","0106.00","3","Grant WA",0.3103,0 
"53025","0107.00","1","Grant WA",139.5045,0.0021 
"53025","0107.00","2","Grant WA",190.0818,0.0029 
"53025","0108.00","1","Grant WA",13.6231,0.0002 
"53025","0108.00","2","Grant WA",0.6329,0 
"53025","0108.00","3","Grant WA",0.2762,0 
"53025","0109.01","1","Grant WA",4.3413,0.0001 
"53025","0109.02","1","Grant WA",1.4991,0 
"53025","0109.02","2","Grant WA",0.8888,0 
"53025","0109.02","3","Grant WA",4.0132,0.0001 
"53025","0109.02","4","Grant WA",0.2356,0 
"53025","0110.00","1","Grant WA",29.0174,0.0004 
"53025","0110.00","2","Grant WA",1.087,0 
"53025","0110.00","3","Grant WA",1.778,0 
"53025","0110.00","4","Grant WA",4.9224,0.0001 
"53025","0111.00","1","Grant WA",0.672,0 
"53025","0111.00","2","Grant WA",1.4891,0 
"53025","0111.00","3","Grant WA",0.5401,0 
"53025","0111.00","4","Grant WA",0.5473,0 
"53025","0112.00","1","Grant WA",174.9279,0.0026 
"53025","0112.00","2","Grant WA",44.6556,0.0007 
"53025","0113.00","1","Grant WA",92.6179,0.0014 
"53025","0113.00","2","Grant WA",17.3685,0.0003 
"53025","0114.01","1","Grant WA",103.5286,0.0016 
"53025","0114.02","1","Grant WA",243.3069,0.0037 
"53025","0114.02","2","Grant WA",89.9127,0.0014 
"53025","0114.02","3","Grant WA",69.3723,0.001 
"53025","0114.02","4","Grant WA",126.2084,0.0019 
"53025","0114.02","5","Grant WA",2.291,0 
"53027","0002.00","1","Grays Harbor WA",2.5581,0 
"53027","0002.00","2","Grays Harbor WA",2.6317,0 
"53027","0002.00","3","Grays Harbor WA",3.4631,0.0001 
"53027","0002.00","4","Grays Harbor WA",29.9166,0.0005 
"53027","0002.00","5","Grays Harbor WA",80.9537,0.0012 
"53027","0002.00","6","Grays Harbor WA",3.1618,0 
"53027","0003.00","1","Grays Harbor WA",177.1514,0.0027 
"53027","0003.00","2","Grays Harbor WA",174.0717,0.0026 
"53027","0003.00","3","Grays Harbor WA",207.0692,0.0031 
"53027","0004.00","1","Grays Harbor WA",1.3279,0 
"53027","0004.00","2","Grays Harbor WA",0.2437,0 
"53027","0004.00","3","Grays Harbor WA",0.2297,0 
"53027","0004.00","4","Grays Harbor WA",8.2136,0.0001 
"53027","0004.00","5","Grays Harbor WA",241.0074,0.0036 
"53027","0005.00","1","Grays Harbor WA",0.4868,0 
"53027","0005.00","2","Grays Harbor WA",0.6741,0 
"53027","0005.00","3","Grays Harbor WA",7.4389,0.0001 
"53027","0005.00","4","Grays Harbor WA",36.1019,0.0005 
"53027","0005.00","5","Grays Harbor WA",7.3376,0.0001 
"53027","0006.00","1","Grays Harbor WA",15.5477,0.0002 
"53027","0006.00","2","Grays Harbor WA",0.4393,0 
"53027","0006.00","3","Grays Harbor WA",22.3455,0.0003 
"53027","0007.00","1","Grays Harbor WA",99.7064,0.0015 
"53027","0007.00","2","Grays Harbor WA",165.1057,0.0025 
"53027","0007.00","3","Grays Harbor WA",113.92,0.0017 
"53027","0008.00","1","Grays Harbor WA",2.6643,0 
"53027","0008.00","2","Grays Harbor WA",16.1493,0.0002 
"53027","0008.00","3","Grays Harbor WA",13.5534,0.0002 
"53027","0009.00","1","Grays Harbor WA",1.4184,0 
"53027","0009.00","2","Grays Harbor WA",0.1675,0 
"53027","0009.00","3","Grays Harbor WA",0.3154,0 
"53027","0009.00","4","Grays Harbor WA",0.6123,0 
"53027","0009.00","5","Grays Harbor WA",0.5921,0 
"53027","0009.00","6","Grays Harbor WA",5.9639,0.0001 
"53027","0010.00","1","Grays Harbor WA",1.8312,0 
"53027","0010.00","2","Grays Harbor WA",0.1808,0 
"53027","0010.00","3","Grays Harbor WA",0.1701,0 
"53027","0010.00","4","Grays Harbor WA",0.2513,0 
"53027","0011.00","1","Grays Harbor WA",0.8203,0 
"53027","0011.00","2","Grays Harbor WA",0.4105,0 
"53027","0011.00","3","Grays Harbor WA",0.736,0 
"53027","0011.00","4","Grays Harbor WA",0.1068,0 
"53027","0011.00","5","Grays Harbor WA",0.1765,0 
"53027","0012.00","1","Grays Harbor WA",0.171,0 
"53027","0012.00","2","Grays Harbor WA",0.1889,0 
"53027","0012.00","3","Grays Harbor WA",0.67,0 
"53027","0012.00","4","Grays Harbor WA",0.184,0 
"53027","0012.00","5","Grays Harbor WA",0.1714,0 
"53027","0013.00","1","Grays Harbor WA",13.8755,0.0002 
"53027","0013.00","2","Grays Harbor WA",0.7749,0 
"53027","0013.00","3","Grays Harbor WA",1.0151,0 
"53027","0013.00","4","Grays Harbor WA",0.3138,0 
"53027","0014.00","1","Grays Harbor WA",0.6109,0 
"53027","0014.00","2","Grays Harbor WA",10.5974,0.0002 
"53027","0015.00","1","Grays Harbor WA",0.5661,0 
"53027","0015.00","2","Grays Harbor WA",9.6504,0.0001 
"53027","0016.00","1","Grays Harbor WA",3.0022,0 
"53027","0016.00","2","Grays Harbor WA",84.9063,0.0013 
"53027","0016.00","3","Grays Harbor WA",23.7218,0.0004 
"53027","0016.00","4","Grays Harbor WA",2.1552,0 
"53027","9400.00","1","Grays Harbor WA",302.2283,0.0045 
"53029","9701.00","1","Island WA",3.2017,0 
"53029","9701.00","2","Island WA",7.0346,0.0001 
"53029","9702.00","1","Island WA",6.9686,0.0001 
"53029","9703.00","1","Island WA",1.7436,0 
"53029","9703.00","2","Island WA",4.5271,0.0001 
"53029","9703.00","3","Island WA",4.2682,0.0001 
"53029","9703.00","4","Island WA",7.5505,0.0001 
"53029","9704.00","1","Island WA",1.4919,0 
"53029","9704.00","2","Island WA",2.0164,0 
"53029","9704.00","3","Island WA",1.9729,0 
"53029","9705.00","1","Island WA",2.2419,0 
"53029","9705.00","2","Island WA",2.947,0 
"53029","9705.00","3","Island WA",2.5362,0 
"53029","9705.00","4","Island WA",1.2009,0 
"53029","9706.01","1","Island WA",0.2774,0 
"53029","9706.01","2","Island WA",0.2187,0 
"53029","9706.01","3","Island WA",0.1323,0 
"53029","9706.02","1","Island WA",0.2493,0 
"53029","9706.02","2","Island WA",0.3446,0 
"53029","9706.02","3","Island WA",0.1697,0 
"53029","9707.00","1","Island WA",0.4053,0 
"53029","9707.00","2","Island WA",0.3951,0 
"53029","9708.00","1","Island WA",0.3601,0 
"53029","9708.00","2","Island WA",0.2449,0 
"53029","9709.00","1","Island WA",0.9545,0 
"53029","9709.00","2","Island WA",0.5841,0 
"53029","9709.00","3","Island WA",3.0045,0 
"53029","9710.00","1","Island WA",2.1034,0 
"53029","9710.00","2","Island WA",3.2041,0 
"53029","9710.00","3","Island WA",8.1918,0.0001 
"53029","9711.00","1","Island WA",10.1404,0.0002 
"53029","9711.00","2","Island WA",7.3726,0.0001 
"53029","9713.00","1","Island WA",7.0886,0.0001 
"53029","9713.00","2","Island WA",5.5005,0.0001 
"53029","9713.00","3","Island WA",8.9925,0.0001 
"53029","9714.00","1","Island WA",1.4089,0 
"53029","9714.00","2","Island WA",1.0867,0 
"53029","9714.00","3","Island WA",8.7433,0.0001 
"53029","9715.00","1","Island WA",5.4833,0.0001 
"53029","9715.00","2","Island WA",5.185,0.0001 
"53029","9716.00","1","Island WA",5.0875,0.0001 
"53029","9716.00","2","Island WA",2.9382,0 
"53029","9717.00","1","Island WA",1.2721,0 
"53029","9717.00","2","Island WA",4.529,0.0001 
"53029","9717.00","3","Island WA",4.0277,0.0001 
"53029","9718.00","1","Island WA",2.1901,0 
"53029","9718.00","2","Island WA",6.247,0.0001 
"53029","9719.00","1","Island WA",8.3547,0.0001 
"53029","9719.00","2","Island WA",4.1377,0.0001 
"53029","9719.00","3","Island WA",7.4032,0.0001 
"53029","9720.00","1","Island WA",2.6036,0 
"53029","9720.00","2","Island WA",11.375,0.0002 
"53029","9720.00","3","Island WA",4.4556,0.0001 
"53029","9721.00","1","Island WA",0.6944,0 
"53029","9721.00","2","Island WA",4.803,0.0001 
"53029","9721.00","3","Island WA",6.7868,0.0001 
"53031","9502.02","1","Jefferson WA",51.1437,0.0008 
"53031","9502.02","2","Jefferson WA",29.1328,0.0004 
"53031","9502.02","3","Jefferson WA",16.811,0.0003 
"53031","9503.00","1","Jefferson WA",11.3085,0.0002 
"53031","9503.00","2","Jefferson WA",40.0188,0.0006 
"53031","9503.00","3","Jefferson WA",3.9923,0.0001 
"53031","9503.00","4","Jefferson WA",7.546,0.0001 
"53031","9503.00","5","Jefferson WA",17.4956,0.0003 
"53031","9504.00","1","Jefferson WA",0.9855,0 
"53031","9504.00","2","Jefferson WA",1.0414,0 
"53031","9504.00","3","Jefferson WA",0.8178,0 
"53031","9504.00","4","Jefferson WA",10.6792,0.0002 
"53031","9505.00","1","Jefferson WA",10.6542,0.0002 
"53031","9505.00","2","Jefferson WA",6.7401,0.0001 
"53031","9505.00","3","Jefferson WA",1.6114,0 
"53031","9505.00","4","Jefferson WA",43.0565,0.0006 
"53031","9506.01","1","Jefferson WA",1.2609,0 
"53031","9506.01","2","Jefferson WA",0.576,0 
"53031","9506.01","3","Jefferson WA",0.293,0 
"53031","9506.01","4","Jefferson WA",0.2833,0 
"53031","9506.01","5","Jefferson WA",0.7921,0 
"53031","9506.01","6","Jefferson WA",0.6725,0 
"53031","9506.02","1","Jefferson WA",2.5856,0 
"53031","9506.02","2","Jefferson WA",1.7481,0 
"53031","9507.02","1","Jefferson WA",1103.8019,0.0166 
"53031","9507.02","2","Jefferson WA",438.6519,0.0066 
"53033","0001.00","1","King WA",0.3454,0 
"53033","0001.00","2","King WA",0.1113,0 
"53033","0001.00","3","King WA",0.1431,0 
"53033","0001.00","4","King WA",0.0488,0 
"53033","0001.00","5","King WA",0.089,0 
"53033","0002.00","1","King WA",0.1591,0 
"53033","0002.00","2","King WA",0.1961,0 
"53033","0002.00","3","King WA",0.3815,0 
"53033","0002.00","4","King WA",0.1457,0 
"53033","0002.00","5","King WA",0.1891,0 
"53033","0002.00","6","King WA",0.1975,0 
"53033","0003.00","1","King WA",0.3044,0 
"53033","0003.00","2","King WA",0.163,0 
"53033","0004.01","1","King WA",0.2317,0 
"53033","0004.01","2","King WA",0.1571,0 
"53033","0004.01","3","King WA",0.1062,0 
"53033","0004.02","1","King WA",0.1241,0 
"53033","0004.02","2","King WA",0.2897,0 
"53033","0004.02","3","King WA",0.1246,0 
"53033","0004.02","4","King WA",0.1562,0 
"53033","0005.00","1","King WA",0.7057,0 
"53033","0005.00","2","King WA",0.1562,0 
"53033","0005.00","3","King WA",0.2512,0 
"53033","0006.00","1","King WA",0.3478,0 
"53033","0006.00","2","King WA",0.0955,0 
"53033","0006.00","3","King WA",0.296,0 
"53033","0006.00","4","King WA",0.3762,0 
"53033","0006.00","5","King WA",0.2172,0 
"53033","0006.00","6","King WA",0.1282,0 
"53033","0007.00","1","King WA",0.0799,0 
"53033","0007.00","2","King WA",0.1687,0 
"53033","0007.00","3","King WA",0.1259,0 
"53033","0007.00","4","King WA",0.1253,0 
"53033","0008.00","1","King WA",0.1882,0 
"53033","0008.00","2","King WA",0.2526,0 
"53033","0009.00","1","King WA",0.2018,0 
"53033","0009.00","2","King WA",0.1829,0 
"53033","0010.00","1","King WA",0.1433,0 
"53033","0010.00","2","King WA",0.2252,0 
"53033","0011.00","1","King WA",0.195,0 
"53033","0011.00","2","King WA",0.2144,0 
"53033","0012.00","1","King WA",0.1907,0 
"53033","0012.00","2","King WA",0.0948,0 
"53033","0012.00","3","King WA",0.0954,0 
"53033","0012.00","4","King WA",0.1885,0 
