GEOID,LandSQMI,NAME,estimate_B01001_001,moe_B01001_001,people_per_sqmi
530610523012,6.5678,"Block Group 2, Census Tract 523.01, Snohomish County, Washington",1892,401,288.0721093821371
530610523013,3.7921,"Block Group 3, Census Tract 523.01, Snohomish County, Washington",1147,206,302.4709263996203
530610523014,2.6433,"Block Group 4, Census Tract 523.01, Snohomish County, Washington",869,275,328.755722014149
530610523021,2.3004,"Block Group 1, Census Tract 523.02, Snohomish County, Washington",1169,248,508.1724917405669
530610523022,6.2365,"Block Group 2, Census Tract 523.02, Snohomish County, Washington",1355,293,217.26930169165396
530610523023,4.672,"Block Group 3, Census Tract 523.02, Snohomish County, Washington",2038,544,436.2157534246576
530610524011,0.4299,"Block Group 1, Census Tract 524.01, Snohomish County, Washington",984,293,2288.9043963712493
530610524012,0.1717,"Block Group 2, Census Tract 524.01, Snohomish County, Washington",883,225,5142.690739662202
530610524013,0.3409,"Block Group 3, Census Tract 524.01, Snohomish County, Washington",1089,238,3194.485186271634
530610524014,0.5515,"Block Group 4, Census Tract 524.01, Snohomish County, Washington",1370,327,2484.1341795104263
530610524021,0.2017,"Block Group 1, Census Tract 524.02, Snohomish County, Washington",1270,231,6296.479920674269
530610524022,0.2657,"Block Group 2, Census Tract 524.02, Snohomish County, Washington",1304,247,4907.790741437711
530610524023,0.4697,"Block Group 3, Census Tract 524.02, Snohomish County, Washington",1517,282,3229.7210985735574
530610525021,2.3713,"Block Group 1, Census Tract 525.02, Snohomish County, Washington",1901,312,801.6699700586175
530610525022,1.5791,"Block Group 2, Census Tract 525.02, Snohomish County, Washington",1533,294,970.8061554049775
530610525023,1.4957,"Block Group 3, Census Tract 525.02, Snohomish County, Washington",1545,286,1032.9611553118941
530610525031,0.8651,"Block Group 1, Census Tract 525.03, Snohomish County, Washington",3210,622,3710.5536932146574
530610525032,0.1888,"Block Group 2, Census Tract 525.03, Snohomish County, Washington",980,325,5190.677966101695
530610525033,0.3886,"Block Group 3, Census Tract 525.03, Snohomish County, Washington",2781,602,7156.459083890891
530610525034,0.4863,"Block Group 4, Census Tract 525.03, Snohomish County, Washington",1572,422,3232.572486119679
530610525041,0.7286,"Block Group 1, Census Tract 525.04, Snohomish County, Washington",1103,182,1513.8622014822947
530610525042,2.3153,"Block Group 2, Census Tract 525.04, Snohomish County, Washington",1450,156,626.2687340733382
530610526031,2.391,"Block Group 1, Census Tract 526.03, Snohomish County, Washington",1285,208,537.4320368046842
530610526032,0.5218,"Block Group 2, Census Tract 526.03, Snohomish County, Washington",1314,187,2518.206209275584
530610526041,0.51,"Block Group 1, Census Tract 526.04, Snohomish County, Washington",1620,322,3176.470588235294
530610526042,0.379,"Block Group 2, Census Tract 526.04, Snohomish County, Washington",1323,298,3490.765171503958
530610526043,0.5186,"Block Group 3, Census Tract 526.04, Snohomish County, Washington",1832,384,3532.5877362128813
530610526051,0.3483,"Block Group 1, Census Tract 526.05, Snohomish County, Washington",1658,299,4760.264140109101
530610526052,0.8216,"Block Group 2, Census Tract 526.05, Snohomish County, Washington",1631,359,1985.1509250243428
530610526053,0.4044,"Block Group 3, Census Tract 526.05, Snohomish County, Washington",1514,419,3743.8180019782394
530610526054,0.2507,"Block Group 4, Census Tract 526.05, Snohomish County, Washington",1128,484,4499.401675309135
530610526061,0.5338,"Block Group 1, Census Tract 526.06, Snohomish County, Washington",2648,365,4960.65942300487
530610526062,3.9276,"Block Group 2, Census Tract 526.06, Snohomish County, Washington",1250,363,318.26051532742645
530610526063,0.5808,"Block Group 3, Census Tract 526.06, Snohomish County, Washington",1565,385,2694.559228650138
530610526071,0.9415,"Block Group 1, Census Tract 526.07, Snohomish County, Washington",2081,319,2210.3027084439723
530610526072,1.7718,"Block Group 2, Census Tract 526.07, Snohomish County, Washington",3418,362,1929.1116378823795
530610526073,1.208,"Block Group 3, Census Tract 526.07, Snohomish County, Washington",1111,237,919.7019867549669
530610527011,7.8963,"Block Group 1, Census Tract 527.01, Snohomish County, Washington",1849,202,234.16030292668717
530610527051,0.8122,"Block Group 1, Census Tract 527.05, Snohomish County, Washington",2952,555,3634.5727653287368
530610527052,1.6194,"Block Group 2, Census Tract 527.05, Snohomish County, Washington",2964,533,1830.3075213041868
530610527053,3.1476,"Block Group 3, Census Tract 527.05, Snohomish County, Washington",1301,305,413.330791714322
530610527054,0.1839,"Block Group 4, Census Tract 527.05, Snohomish County, Washington",757,306,4116.367591082109
530610527055,0.2364,"Block Group 5, Census Tract 527.05, Snohomish County, Washington",1016,312,4297.800338409475
530610527061,1.6156,"Block Group 1, Census Tract 527.06, Snohomish County, Washington",4832,407,2990.8393166625406
530610527062,0.309,"Block Group 2, Census Tract 527.06, Snohomish County, Washington",1461,335,4728.155339805825
530610527071,0.7522,"Block Group 1, Census Tract 527.07, Snohomish County, Washington",2826,429,3756.979526721617
530610527072,1.2891,"Block Group 2, Census Tract 527.07, Snohomish County, Washington",1833,313,1421.9222713521062
530610527081,0.5662,"Block Group 1, Census Tract 527.08, Snohomish County, Washington",2378,423,4199.929353585305
530610527082,0.2387,"Block Group 2, Census Tract 527.08, Snohomish County, Washington",1139,316,4771.679932970255
530610527083,0.1837,"Block Group 3, Census Tract 527.08, Snohomish County, Washington",877,164,4774.08818726184
530610527084,0.2321,"Block Group 4, Census Tract 527.08, Snohomish County, Washington",1205,258,5191.727703576044
530610527091,5.9349,"Block Group 1, Census Tract 527.09, Snohomish County, Washington",1672,293,281.72336517885725
530610527092,1.8417,"Block Group 2, Census Tract 527.09, Snohomish County, Washington",2194,367,1191.2906553727535
530610528031,2.8606,"Block Group 1, Census Tract 528.03, Snohomish County, Washington",991,284,346.4308187093617
530610528032,1.3687,"Block Group 2, Census Tract 528.03, Snohomish County, Washington",2677,463,1955.8705340834367
530610528033,0.2441,"Block Group 3, Census Tract 528.03, Snohomish County, Washington",996,242,4080.294961081524
530610528034,0.9935,"Block Group 4, Census Tract 528.03, Snohomish County, Washington",1750,461,1761.4494212380473
530610528041,0.7394,"Block Group 1, Census Tract 528.04, Snohomish County, Washington",2358,504,3189.0722207195026
530610528042,1.5332,"Block Group 2, Census Tract 528.04, Snohomish County, Washington",2983,608,1945.603965562223
530610528043,0.2174,"Block Group 3, Census Tract 528.04, Snohomish County, Washington",954,336,4388.224471021159
530610528044,0.2088,"Block Group 4, Census Tract 528.04, Snohomish County, Washington",526,138,2519.1570881226053
530610528051,0.3952,"Block Group 1, Census Tract 528.05, Snohomish County, Washington",1401,337,3545.0404858299594
530610528052,0.9539,"Block Group 2, Census Tract 528.05, Snohomish County, Washington",1286,305,1348.1497012265438
530610528053,0.3838,"Block Group 3, Census Tract 528.05, Snohomish County, Washington",1539,356,4009.90099009901
530610528061,0.215,"Block Group 1, Census Tract 528.06, Snohomish County, Washington",1561,636,7260.46511627907
530610528062,0.2796,"Block Group 2, Census Tract 528.06, Snohomish County, Washington",1211,366,4331.187410586552
530610528063,0.2787,"Block Group 3, Census Tract 528.06, Snohomish County, Washington",1378,481,4944.384642985288
530610528064,0.1907,"Block Group 4, Census Tract 528.06, Snohomish County, Washington",1171,448,6140.534871525957
530610528065,0.259,"Block Group 5, Census Tract 528.06, Snohomish County, Washington",2677,661,10335.907335907335
530610529031,0.3765,"Block Group 1, Census Tract 529.03, Snohomish County, Washington",861,250,2286.8525896414344
530610529032,0.323,"Block Group 2, Census Tract 529.03, Snohomish County, Washington",1044,275,3232.1981424148607
530610529033,0.161,"Block Group 3, Census Tract 529.03, Snohomish County, Washington",1407,386,8739.130434782608
530610529034,0.2922,"Block Group 4, Census Tract 529.03, Snohomish County, Washington",1101,236,3767.9671457905542
530610529041,0.1566,"Block Group 1, Census Tract 529.04, Snohomish County, Washington",612,202,3908.0459770114944
530610529042,0.6221,"Block Group 2, Census Tract 529.04, Snohomish County, Washington",2883,458,4634.303166693458
530610529043,0.2797,"Block Group 3, Census Tract 529.04, Snohomish County, Washington",1010,264,3611.0117983553805
530610529044,0.2965,"Block Group 4, Census Tract 529.04, Snohomish County, Washington",1200,380,4047.2175379426644
530610529051,0.2191,"Block Group 1, Census Tract 529.05, Snohomish County, Washington",1081,222,4933.820173436787
530610529052,0.2481,"Block Group 2, Census Tract 529.05, Snohomish County, Washington",1636,356,6594.115276098348
530610529053,0.335,"Block Group 3, Census Tract 529.05, Snohomish County, Washington",1554,327,4638.805970149254
530610529061,0.3275,"Block Group 1, Census Tract 529.06, Snohomish County, Washington",1384,257,4225.954198473282
530610529062,0.3276,"Block Group 2, Census Tract 529.06, Snohomish County, Washington",1330,319,4059.8290598290596
530610529063,0.2789,"Block Group 3, Census Tract 529.06, Snohomish County, Washington",2121,388,7604.876299749015
530610531011,4.1831,"Block Group 1, Census Tract 531.01, Snohomish County, Washington",2939,505,702.5889890272765
530610531012,6.3993,"Block Group 2, Census Tract 531.01, Snohomish County, Washington",1463,331,228.6187551763474
530610531021,2.7738,"Block Group 1, Census Tract 531.02, Snohomish County, Washington",1660,300,598.4569904102675
530610531022,2.8545,"Block Group 2, Census Tract 531.02, Snohomish County, Washington",1387,288,485.89945699772295
530610531023,2.2582,"Block Group 3, Census Tract 531.02, Snohomish County, Washington",1282,271,567.7087946151802
530610531024,1.567,"Block Group 4, Census Tract 531.02, Snohomish County, Washington",1049,226,669.4320357370773
530610532011,2.3411,"Block Group 1, Census Tract 532.01, Snohomish County, Washington",1705,321,728.2901200290462
530610532012,6.2743,"Block Group 2, Census Tract 532.01, Snohomish County, Washington",1617,362,257.7179924453724
530610532013,9.4108,"Block Group 3, Census Tract 532.01, Snohomish County, Washington",959,311,101.90419518000596
530610532021,4.4185,"Block Group 1, Census Tract 532.02, Snohomish County, Washington",1344,297,304.1756252121761
530610532022,3.0786,"Block Group 2, Census Tract 532.02, Snohomish County, Washington",1605,396,521.3408692262717
530610532023,1.0711,"Block Group 3, Census Tract 532.02, Snohomish County, Washington",1751,334,1634.7679955186259
530610533011,1.5385,"Block Group 1, Census Tract 533.01, Snohomish County, Washington",1156,327,751.3812154696133
530610533012,2.1928,"Block Group 2, Census Tract 533.01, Snohomish County, Washington",3410,578,1555.0893834367018
530610533013,0.2794,"Block Group 3, Census Tract 533.01, Snohomish County, Washington",1033,276,3697.2083035075166
530610533014,5.5106,"Block Group 4, Census Tract 533.01, Snohomish County, Washington",1307,462,237.17925452763762
530610533021,8.6533,"Block Group 1, Census Tract 533.02, Snohomish County, Washington",604,192,69.79996070863139
530610533022,5.52,"Block Group 2, Census Tract 533.02, Snohomish County, Washington",1449,414,262.5
530610533023,5.239,"Block Group 3, Census Tract 533.02, Snohomish County, Washington",959,386,183.05020041992748
530610533024,3.1094,"Block Group 4, Census Tract 533.02, Snohomish County, Washington",1248,291,401.36360712677686
530610533025,11.8556,"Block Group 5, Census Tract 533.02, Snohomish County, Washington",1065,299,89.83096595701609
530610534001,17.0808,"Block Group 1, Census Tract 534, Snohomish County, Washington",1431,421,83.77827736405789
530610534002,3.6024,"Block Group 2, Census Tract 534, Snohomish County, Washington",1260,316,349.76682211858764
530610534003,22.6221,"Block Group 3, Census Tract 534, Snohomish County, Washington",1422,349,62.858885779834765
530610534004,6.8066,"Block Group 4, Census Tract 534, Snohomish County, Washington",1982,416,291.18796462257217
530610535041,0.4531,"Block Group 1, Census Tract 535.04, Snohomish County, Washington",1184,412,2613.109688810417
530610535042,0.2238,"Block Group 2, Census Tract 535.04, Snohomish County, Washington",1470,409,6568.364611260054
530610535043,0.2415,"Block Group 3, Census Tract 535.04, Snohomish County, Washington",1221,322,5055.900621118012
530610535044,1.9344,"Block Group 4, Census Tract 535.04, Snohomish County, Washington",1347,318,696.3399503722085
530610535045,1.7654,"Block Group 5, Census Tract 535.04, Snohomish County, Washington",1799,449,1019.0325138778746
530610535051,2.6751,"Block Group 1, Census Tract 535.05, Snohomish County, Washington",776,189,290.082613734066
530610535052,9.1184,"Block Group 2, Census Tract 535.05, Snohomish County, Washington",1735,342,190.27460958062818
530610535053,4.9977,"Block Group 3, Census Tract 535.05, Snohomish County, Washington",1458,271,291.7341977309562
530610535054,2.5135,"Block Group 4, Census Tract 535.05, Snohomish County, Washington",1648,400,655.6594390292421
530610535061,33.0435,"Block Group 1, Census Tract 535.06, Snohomish County, Washington",1354,504,40.97628883138893
530610535062,7.2265,"Block Group 2, Census Tract 535.06, Snohomish County, Washington",1656,362,229.1565764893102
530610535063,55.882,"Block Group 3, Census Tract 535.06, Snohomish County, Washington",1059,436,18.950646004080028
530610535064,3.4503,"Block Group 4, Census Tract 535.06, Snohomish County, Washington",1135,312,328.9569022983509
530610535071,1.0531,"Block Group 1, Census Tract 535.07, Snohomish County, Washington",1769,355,1679.8024878928877
530610535072,0.5402,"Block Group 2, Census Tract 535.07, Snohomish County, Washington",2340,381,4331.728989263236
530610535073,0.2485,"Block Group 3, Census Tract 535.07, Snohomish County, Washington",1298,306,5223.340040241449
530610535081,4.1829,"Block Group 1, Census Tract 535.08, Snohomish County, Washington",1816,315,434.1485572210667
530610535082,1.6057,"Block Group 2, Census Tract 535.08, Snohomish County, Washington",1729,362,1076.7889394033755
530610535091,2.7256,"Block Group 1, Census Tract 535.09, Snohomish County, Washington",1303,276,478.05987672439096
530610535092,0.3281,"Block Group 2, Census Tract 535.09, Snohomish County, Washington",1594,295,4858.27491618409
530610535093,0.2025,"Block Group 3, Census Tract 535.09, Snohomish County, Washington",1157,315,5713.58024691358
530610536021,5.4048,"Block Group 1, Census Tract 536.02, Snohomish County, Washington",1373,390,254.03345174659563
530610536022,9.8133,"Block Group 2, Census Tract 536.02, Snohomish County, Washington",870,252,88.65519244290911
530610536023,169.9662,"Block Group 3, Census Tract 536.02, Snohomish County, Washington",1968,421,11.57877272069388
530610536024,20.8365,"Block Group 4, Census Tract 536.02, Snohomish County, Washington",1981,628,95.07354882057926
530610536031,3.3849,"Block Group 1, Census Tract 536.03, Snohomish County, Washington",942,230,278.2947797571568
530610536032,2.4458,"Block Group 2, Census Tract 536.03, Snohomish County, Washington",1360,308,556.0552784365034
530610536033,10.0155,"Block Group 3, Census Tract 536.03, Snohomish County, Washington",2188,298,218.4613848534771
530610536041,4.5398,"Block Group 1, Census Tract 536.04, Snohomish County, Washington",1817,498,400.2378959425526
530610536042,0.8178,"Block Group 2, Census Tract 536.04, Snohomish County, Washington",1417,291,1732.6974810467107
530610536043,0.8259,"Block Group 3, Census Tract 536.04, Snohomish County, Washington",1475,342,1785.93050006054
530610537001,531.9238,"Block Group 1, Census Tract 537, Snohomish County, Washington",1613,263,3.0323892256748053
530610537002,119.3617,"Block Group 2, Census Tract 537, Snohomish County, Washington",1518,433,12.71764728551956
530610538011,62.2882,"Block Group 1, Census Tract 538.01, Snohomish County, Washington",1283,246,20.597801830844364
530610538012,18.5969,"Block Group 2, Census Tract 538.01, Snohomish County, Washington",1427,321,76.73321897735643
530610538013,358.2444,"Block Group 3, Census Tract 538.01, Snohomish County, Washington",980,203,2.7355626494091743
530610538021,1.3344,"Block Group 1, Census Tract 538.02, Snohomish County, Washington",2386,390,1788.0695443645084
530610538022,0.2609,"Block Group 2, Census Tract 538.02, Snohomish County, Washington",1626,332,6232.272901494825
530610538023,5.8623,"Block Group 3, Census Tract 538.02, Snohomish County, Washington",1044,304,178.087098920219
530610538024,1.2325,"Block Group 4, Census Tract 538.02, Snohomish County, Washington",837,228,679.107505070994
530610538031,4.9412,"Block Group 1, Census Tract 538.03, Snohomish County, Washington",827,281,167.36825062737796
530610538032,2.3705,"Block Group 2, Census Tract 538.03, Snohomish County, Washington",1256,251,529.8460240455601
530610538033,0.6524,"Block Group 3, Census Tract 538.03, Snohomish County, Washington",1250,262,1916.0024524831392
530610538034,96.7937,"Block Group 4, Census Tract 538.03, Snohomish County, Washington",1365,350,14.10215747512493
530619400011,7.238,"Block Group 1, Census Tract 9400.01, Snohomish County, Washington",1104,147,152.5283227410887
530619400012,1.4996,"Block Group 2, Census Tract 9400.01, Snohomish County, Washington",1648,180,1098.9597225926914
530619400013,2.3901,"Block Group 3, Census Tract 9400.01, Snohomish County, Washington",1413,170,591.188653194427
530619400014,8.3512,"Block Group 4, Census Tract 9400.01, Snohomish County, Washington",1900,152,227.51221381358366
530619400021,0.7847,"Block Group 1, Census Tract 9400.02, Snohomish County, Washington",1067,155,1359.7553205046515
530619400022,8.2086,"Block Group 2, Census Tract 9400.02, Snohomish County, Washington",1917,178,233.53556026606242
530619400023,6.067,"Block Group 3, Census Tract 9400.02, Snohomish County, Washington",797,125,131.36640843909674
530630002001,0.1832,"Block Group 1, Census Tract 2, Spokane County, Washington",688,243,3755.4585152838426
530630002002,0.1051,"Block Group 2, Census Tract 2, Spokane County, Washington",857,332,8154.138915318744
530630002003,0.1161,"Block Group 3, Census Tract 2, Spokane County, Washington",686,247,5908.69939707149
530630002004,0.13,"Block Group 4, Census Tract 2, Spokane County, Washington",1009,548,7761.538461538461
530630002005,0.192,"Block Group 5, Census Tract 2, Spokane County, Washington",1389,332,7234.375
530630003001,0.1943,"Block Group 1, Census Tract 3, Spokane County, Washington",1141,305,5872.362326299537
530630003002,0.1944,"Block Group 2, Census Tract 3, Spokane County, Washington",1709,400,8791.152263374486
530630003003,0.1866,"Block Group 3, Census Tract 3, Spokane County, Washington",1675,610,8976.420150053591
530630003004,0.1856,"Block Group 4, Census Tract 3, Spokane County, Washington",1038,305,5592.672413793104
530630004001,0.2448,"Block Group 1, Census Tract 4, Spokane County, Washington",1311,294,5355.392156862746
530630004002,0.189,"Block Group 2, Census Tract 4, Spokane County, Washington",1264,314,6687.830687830688
530630004003,0.308,"Block Group 3, Census Tract 4, Spokane County, Washington",1269,274,4120.12987012987
530630005001,0.2487,"Block Group 1, Census Tract 5, Spokane County, Washington",693,161,2786.48974668275
530630005002,0.2172,"Block Group 2, Census Tract 5, Spokane County, Washington",1445,239,6652.854511970534
530630005003,0.2079,"Block Group 3, Census Tract 5, Spokane County, Washington",1280,267,6156.806156806157
530630006001,0.1578,"Block Group 1, Census Tract 6, Spokane County, Washington",1122,250,7110.266159695818
530630006002,0.192,"Block Group 2, Census Tract 6, Spokane County, Washington",1040,264,5416.666666666667
530630006003,0.1522,"Block Group 3, Census Tract 6, Spokane County, Washington",1170,250,7687.253613666228
530630007001,0.2012,"Block Group 1, Census Tract 7, Spokane County, Washington",933,247,4637.176938369782
530630007002,0.1844,"Block Group 2, Census Tract 7, Spokane County, Washington",1062,442,5759.219088937093
530630007003,0.1203,"Block Group 3, Census Tract 7, Spokane County, Washington",874,327,7265.170407315046
530630007004,0.0955,"Block Group 4, Census Tract 7, Spokane County, Washington",800,392,8376.96335078534
530630007005,0.0954,"Block Group 5, Census Tract 7, Spokane County, Washington",583,326,6111.111111111111
530630007006,0.1353,"Block Group 6, Census Tract 7, Spokane County, Washington",865,407,6393.20029563932
530630008001,0.7864,"Block Group 1, Census Tract 8, Spokane County, Washington",3077,373,3912.767039674466
530630008002,0.5924,"Block Group 2, Census Tract 8, Spokane County, Washington",2102,244,3548.2781904118838
530630009001,0.1161,"Block Group 1, Census Tract 9, Spokane County, Washington",784,325,6752.799310938846
530630009002,0.1354,"Block Group 2, Census Tract 9, Spokane County, Washington",621,249,4586.410635155096
530630009003,0.2073,"Block Group 3, Census Tract 9, Spokane County, Washington",929,255,4481.427882296189
530630009004,0.1255,"Block Group 4, Census Tract 9, Spokane County, Washington",532,235,4239.043824701195
530630009005,0.1982,"Block Group 5, Census Tract 9, Spokane County, Washington",1195,394,6029.2633703329975
530630009006,0.8745,"Block Group 6, Census Tract 9, Spokane County, Washington",2330,557,2664.379645511721
530630010001,0.1464,"Block Group 1, Census Tract 10, Spokane County, Washington",996,384,6803.2786885245905
530630010002,0.1365,"Block Group 2, Census Tract 10, Spokane County, Washington",831,234,6087.912087912087
530630010003,0.1315,"Block Group 3, Census Tract 10, Spokane County, Washington",805,353,6121.6730038022815
530630010004,0.1592,"Block Group 4, Census Tract 10, Spokane County, Washington",909,269,5709.798994974874
530630010005,0.6225,"Block Group 5, Census Tract 10, Spokane County, Washington",503,187,808.0321285140561
530630010006,0.2791,"Block Group 6, Census Tract 10, Spokane County, Washington",1589,336,5693.299892511644
530630011001,0.3904,"Block Group 1, Census Tract 11, Spokane County, Washington",1320,271,3381.147540983606
530630011002,0.2515,"Block Group 2, Census Tract 11, Spokane County, Washington",1437,239,5713.7176938369785
530630011003,0.2464,"Block Group 3, Census Tract 11, Spokane County, Washington",800,236,3246.7532467532465
530630012001,0.1396,"Block Group 1, Census Tract 12, Spokane County, Washington",1020,211,7306.590257879656
530630012002,0.2466,"Block Group 2, Census Tract 12, Spokane County, Washington",1504,221,6098.945660989456
530630013001,0.2117,"Block Group 1, Census Tract 13, Spokane County, Washington",1099,272,5191.308455361361
530630013002,0.239,"Block Group 2, Census Tract 13, Spokane County, Washington",1506,371,6301.255230125524
530630013003,0.1583,"Block Group 3, Census Tract 13, Spokane County, Washington",802,202,5066.3297536323435
530630014001,0.1994,"Block Group 1, Census Tract 14, Spokane County, Washington",1604,539,8044.132397191575
530630014002,0.2398,"Block Group 2, Census Tract 14, Spokane County, Washington",1453,378,6059.216013344453
530630014003,0.3177,"Block Group 3, Census Tract 14, Spokane County, Washington",998,326,3141.3282971356625
530630014004,0.2537,"Block Group 4, Census Tract 14, Spokane County, Washington",1784,470,7031.927473393773
530630015001,0.2208,"Block Group 1, Census Tract 15, Spokane County, Washington",1148,386,5199.275362318841
530630015002,0.1669,"Block Group 2, Census Tract 15, Spokane County, Washington",1170,309,7010.18573996405
530630015003,0.1341,"Block Group 3, Census Tract 15, Spokane County, Washington",1630,818,12155.108128262491
530630015004,0.1905,"Block Group 4, Census Tract 15, Spokane County, Washington",691,245,3627.2965879265093
530630015005,0.1719,"Block Group 5, Census Tract 15, Spokane County, Washington",1033,357,6009.307737056428
530630016001,0.403,"Block Group 1, Census Tract 16, Spokane County, Washington",1330,316,3300.248138957816
530630016002,0.1545,"Block Group 2, Census Tract 16, Spokane County, Washington",1138,332,7365.6957928802585
530630016003,0.2549,"Block Group 3, Census Tract 16, Spokane County, Washington",940,214,3687.7206747744212
530630018001,0.3117,"Block Group 1, Census Tract 18, Spokane County, Washington",1336,308,4286.172601860764
530630018002,0.3066,"Block Group 2, Census Tract 18, Spokane County, Washington",1406,241,4585.779517286367
530630019001,0.2142,"Block Group 1, Census Tract 19, Spokane County, Washington",1201,301,5606.909430438842
530630019002,0.2641,"Block Group 2, Census Tract 19, Spokane County, Washington",1671,281,6327.148807269973
530630019003,0.172,"Block Group 3, Census Tract 19, Spokane County, Washington",772,256,4488.372093023256
530630020001,0.1376,"Block Group 1, Census Tract 20, Spokane County, Washington",834,229,6061.046511627907
530630020002,0.118,"Block Group 2, Census Tract 20, Spokane County, Washington",855,278,7245.762711864407
530630020003,0.1284,"Block Group 3, Census Tract 20, Spokane County, Washington",800,282,6230.529595015577
530630020004,0.145,"Block Group 4, Census Tract 20, Spokane County, Washington",752,358,5186.206896551725
530630020005,0.1591,"Block Group 5, Census Tract 20, Spokane County, Washington",852,240,5355.122564424891
530630021001,0.1661,"Block Group 1, Census Tract 21, Spokane County, Washington",1105,226,6652.618904274534
530630021002,0.3061,"Block Group 2, Census Tract 21, Spokane County, Washington",1378,210,4501.796798431886
530630023001,0.1096,"Block Group 1, Census Tract 23, Spokane County, Washington",916,387,8357.664233576643
530630023002,0.5371,"Block Group 2, Census Tract 23, Spokane County, Washington",1475,378,2746.2297523738594
530630023003,0.1572,"Block Group 3, Census Tract 23, Spokane County, Washington",1469,608,9344.783715012722
530630023004,0.1687,"Block Group 4, Census Tract 23, Spokane County, Washington",985,310,5838.767042086544
530630024001,0.6672,"Block Group 1, Census Tract 24, Spokane County, Washington",2205,449,3304.8561151079134
530630024002,0.1409,"Block Group 2, Census Tract 24, Spokane County, Washington",772,245,5479.063165365507
530630025001,0.1643,"Block Group 1, Census Tract 25, Spokane County, Washington",849,493,5167.376749847839
530630025002,0.2107,"Block Group 2, Census Tract 25, Spokane County, Washington",1482,510,7033.697199810156
530630025003,0.1731,"Block Group 3, Census Tract 25, Spokane County, Washington",562,269,3246.678220681687
530630025004,0.3537,"Block Group 4, Census Tract 25, Spokane County, Washington",3213,432,9083.969465648855
530630025005,0.15310000000000001,"Block Group 5, Census Tract 25, Spokane County, Washington",1322,579,8634.879163945134
530630025006,0.1598,"Block Group 6, Census Tract 25, Spokane County, Washington",1557,1077,9743.42928660826
530630026001,0.2068,"Block Group 1, Census Tract 26, Spokane County, Washington",980,375,4738.878143133462
530630026002,0.2043,"Block Group 2, Census Tract 26, Spokane County, Washington",798,268,3906.0205580029365
530630026003,0.1562,"Block Group 3, Census Tract 26, Spokane County, Washington",1976,513,12650.448143405889
530630026004,0.2036,"Block Group 4, Census Tract 26, Spokane County, Washington",1315,456,6458.742632612966
530630029001,0.1787,"Block Group 1, Census Tract 29, Spokane County, Washington",929,233,5198.656966983772
530630029002,0.1898,"Block Group 2, Census Tract 29, Spokane County, Washington",995,223,5242.360379346681
530630029003,0.2514,"Block Group 3, Census Tract 29, Spokane County, Washington",1393,349,5540.970564836913
530630030001,0.2806,"Block Group 1, Census Tract 30, Spokane County, Washington",868,197,3093.3713471133283
530630030002,0.2706,"Block Group 2, Census Tract 30, Spokane County, Washington",1604,305,5927.568366592756
530630031001,0.22,"Block Group 1, Census Tract 31, Spokane County, Washington",1401,414,6368.181818181818
530630031002,0.197,"Block Group 2, Census Tract 31, Spokane County, Washington",1043,359,5294.416243654822
530630031003,0.1595,"Block Group 3, Census Tract 31, Spokane County, Washington",721,332,4520.376175548589
530630031004,0.298,"Block Group 4, Census Tract 31, Spokane County, Washington",1710,427,5738.255033557048
530630032001,0.1183,"Block Group 1, Census Tract 32, Spokane County, Washington",762,221,6441.251056635672
530630032002,0.1689,"Block Group 2, Census Tract 32, Spokane County, Washington",728,215,4310.242747187685
530630032003,0.0745,"Block Group 3, Census Tract 32, Spokane County, Washington",622,160,8348.993288590604
530630032004,0.1178,"Block Group 4, Census Tract 32, Spokane County, Washington",521,239,4422.750424448217
530630035001,0.2947,"Block Group 1, Census Tract 35, Spokane County, Washington",1194,218,4051.577875805904
530630035002,0.3341,"Block Group 2, Census Tract 35, Spokane County, Washington",1285,215,3846.153846153846
530630036001,0.186,"Block Group 1, Census Tract 36, Spokane County, Washington",1162,264,6247.311827956989
530630036002,1.1104,"Block Group 2, Census Tract 36, Spokane County, Washington",1562,491,1406.700288184438
530630036003,0.2011,"Block Group 3, Census Tract 36, Spokane County, Washington",693,241,3446.046742913973
530630036004,0.2032,"Block Group 4, Census Tract 36, Spokane County, Washington",840,195,4133.858267716536
530630038001,0.7189,"Block Group 1, Census Tract 38, Spokane County, Washington",669,114,930.5883989428294
530630038002,0.5614,"Block Group 2, Census Tract 38, Spokane County, Washington",1069,117,1904.168151050944
530630039001,0.3853,"Block Group 1, Census Tract 39, Spokane County, Washington",611,119,1585.7773163768493
530630039002,3.0917,"Block Group 2, Census Tract 39, Spokane County, Washington",1498,214,484.5230779182974
530630040001,0.0935,"Block Group 1, Census Tract 40, Spokane County, Washington",1347,384,14406.417112299465
530630040002,0.1022,"Block Group 2, Census Tract 40, Spokane County, Washington",634,255,6203.522504892368
530630040003,0.1203,"Block Group 3, Census Tract 40, Spokane County, Washington",953,394,7921.862011637572
530630040004,0.1513,"Block Group 4, Census Tract 40, Spokane County, Washington",1009,289,6668.869795109055
530630040005,0.1319,"Block Group 5, Census Tract 40, Spokane County, Washington",989,218,7498.104624715695
530630041001,0.1684,"Block Group 1, Census Tract 41, Spokane County, Washington",764,152,4536.8171021377675
530630041002,0.1428,"Block Group 2, Census Tract 41, Spokane County, Washington",670,119,4691.876750700279
530630041003,0.1186,"Block Group 3, Census Tract 41, Spokane County, Washington",767,135,6467.116357504216
